illustration_loop.thisRepN,illustration_loop.thisTrialN,illustration_loop.thisN,illustration_loop.thisIndex,illustration_loop.ran,images,key,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,n_back_loop.thisRepN,n_back_loop.thisTrialN,n_back_loop.thisN,n_back_loop.thisIndex,n_back_loop.ran,word,CORRanswer,trialtype,hit_NoHit
0,0,0,0,1,slide 1.jpg,'space’,23,277170,2021-12-21_10h51.32.988,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,1,1,1,1,slide 2.jpg,'l’,23,277170,2021-12-21_10h51.32.988,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,2,2,2,1,slide 3.jpg,'l’,23,277170,2021-12-21_10h51.32.988,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,3,3,3,1,slide 4.jpg,'l’,23,277170,2021-12-21_10h51.32.988,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,4,4,4,1,slide 5.jpg,'d’,23,277170,2021-12-21_10h51.32.988,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,5,5,5,1,slide 6.jpg,'l’,23,277170,2021-12-21_10h51.32.988,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
,,,,,,,23,277170,2021-12-21_10h51.32.988,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[11.835499999999996],0,0,0,0,1,bless,l,0,NoHit
,,,,,,,23,277170,2021-12-21_10h51.32.988,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[5.537899999999894],0,1,1,1,1,nature,l,0,NoHit
,,,,,,,23,277170,2021-12-21_10h51.32.988,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.6179000000003896],0,2,2,2,1,carefree,l,0,NoHit
,,,,,,,23,277170,2021-12-21_10h51.32.988,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.555499999999995],0,3,3,3,1,nature,d,1,Hit
,,,,,,,23,277170,2021-12-21_10h51.32.988,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.6515999999996325],0,4,4,4,1,easygoing,l,0,NoHit
